API Well Number,County,Company Name,API Hole Number,Sidetrack Code,Completion Code,Well Type Code,Production Field,Well Status Code,Well Name,Town,Producing Formation,Months in Production,"Gas Produced, Mcf","Water Produced, bbl","Oil Produced, bbl",Reporting Year,New Georeferenced Column
31053039720000,Madison,"Elliott, Catherine",03972,00,00,GW,Sangerfield,AC,Elliot Douglas 1,Brookfield,Herkimer,12,,0,0,2002,"Brookfield, NY
(42.812943, -75.317473)"
31009653390000,Cattaraugus,"BDH Oil, Inc.",65339,00,00,IW,Chipmunk,NR,Nichols Run Hw-3,Allegany,Chipmunk & Bradford 2nd,0,,,,2004,"Allegany, NY
(42.088061, -78.491258)"
31003604870000,Allegany,Wasson & Regis Oil Co.,60487,00,00,OD,Richburg,AC,Stillman 47,Bolivar,Richburg,0,0,0,0,2002,"Bolivar, NY
(42.066701, -78.167667)"
31013177360000,Chautauqua,"Kastle Resources Enterprises, Inc.",17736,00,00,GD,Lakeshore,AC,Melby 2,Cherry Creek,Medina,,3403,25,,2002,"Cherry Creek, NY
(42.296322, -79.099108)"
31011156610000,Cayuga,"OI. Auburn, Inc.",15661,00,00,GE,West Auburn,AC,Emery D & D A123-B1,Aurelius,Queenston,12,2583,0,0,2002,"Aurelius, NY
(42.924099, -76.5588)"
31009690950000,Cattaraugus,Hidden Heart Stables LLC,69095,00,00,OD,Four Mile,IN,Carls 5,Allegany,Bradford,12,0,0,,2002,"Allegany, NY
(42.088061, -78.491258)"
31009628420000,Cattaraugus,"Hemlock Oil & Gas Co., Inc.",62842,00,00,OD,Bradford,NR,Rumsey So 102,Allegany,Bradford,6,,1,25,2005,"Allegany, NY
(42.088061, -78.491258)"
31011206700000,Cayuga,Minard Run Oil Co.,20670,00,00,GD,West Auburn,AC,Jellinghause 934-5,Springport,Queenston,12,2282,0,,2001,"Springport, NY
(42.842233, -76.691958)"
31003660340000,Allegany,"Collins, Terry",66034,00,00,OD,Richburg,IN,Harder 23,Scio,Richburg,6,0,0,5,2006,"Scio, NY
(42.171429, -77.97865)"
31003657260000,Allegany,Pine Oil Co.,65726,00,00,IW,Richburg,NR,Pine Oil 139,Genesee,Richburg,0,0,0,,2006,"Genesee, NY
(42.02693, -78.205893)"
31037174700000,Genesee,"New York Gas & Oil Company, Inc.",17470,00,00,GD,Alden-Lancaster,AC,Osucha 3,Darien,Medina,10,468,,,2003,"Darien, NY
(42.902048, -78.350767)"
31121142550000,Wyoming,"Blanke, Richard L",14255,00,00,GD,Leicester,AC,Blanke 1,Covington,Medina,12,80,0,0,2002,"Covington, NY
(42.853421, -78.010388)"
31029187200000,Erie,Empire Energy E&P LLC,18720,00,00,GD,Concord,AC,Carr3,Concord,Medina,11,1108,0,0,2001,"Concord, NY
(42.535259, -78.731387)"
31029016120000,Erie,Iroquois Gas Corp.,01612,00,00,GD,North Collins,PA,None Specified,North Collins,Medina,0,0,,,2001,"North Collins, NY
(42.595159, -78.940951)"
31013233230000,Chautauqua,"Resource America, Inc.",23323,00,00,OD,North Harmony,EX,Carr 5-B,North Harmony,Not Applicable,,,,,2001,"North Harmony, NY
(42.094296, -79.374999)"
31029017290000,Erie,Iroquois Gas Corp.,01729,00,00,GD,Colden,PA,None Specified,Boston,Medina,0,0,0,0,2005,"Boston, NY
(42.623202, -78.731581)"
31009191930000,Cattaraugus,"Cochran, Alvin L.",19193,00,00,OD,Chipmunk,AC,Brennan 4,Carrollton,"Chipmunk, Bradford 1st & 2nd",12,0,0,,2001,"Carrollton, NY
(42.023289, -78.628438)"
31029144100000,Erie,"Schreiner Oil & Gas, Inc.",14410,00,00,GD,East Aurora,IN,Moskowitz 1,Aurora,Medina,,,,,2004,"Aurora, NY
(42.753982, -76.70241)"
31013139100000,Chautauqua,"Chautauqua Energy, Inc.",13910,00,00,GD,Lakeshore,AC,Leone 1,Westfield,Medina,0,0,0,0,2001,"Westfield, NY
(42.324884, -79.573821)"
31013156270000,Chautauqua,"EnerVest Operating, LLC",15627,00,00,GD,Lakeshore,AC,Barton 1,Busti,Medina,5,388,0,0,2004,"Busti, NY
(42.038067, -79.283549)"
31101213900000,Steuben,SK Enterprises,21390,00,00,OD,Andover,AC,Valley E102,Greenwood,Fulmer Valley,10,,0,50,2004,"Greenwood, NY
(42.135169, -77.648495)"
31029144070000,Erie,"Schreiner Oil & Gas, Inc.",14407,00,00,GD,East Aurora,AC,McNeil 829,Aurora,Medina,12,332,0,,2007,"Aurora, NY
(42.753982, -76.70241)"
31009223700000,Cattaraugus,"McCracken Oil & Gas, LLC",22370,00,00,OD,Bradford,AC,Goodman w19,Carrollton,Bradford,12,65,,,2002,"Carrollton, NY
(42.023289, -78.628438)"
31003664990000,Allegany,"Day, James W",66499,00,00,OD,Fulmer Valley,AC,Ackerman 18,Andover,Fulmer Valley,12,0,18,9,2001,"Andover, NY
(42.156405, -77.795231)"
31009126690000,Cattaraugus,"East Resources, Inc.",12669,00,00,IW,Bradford,PA,Enterprise Transit St 014,Allegany,"Chipmunk, Bradford 2nd & 3rd",12,0,3508,0,2001,"Allegany, NY
(42.088061, -78.491258)"
31009076810000,Cattaraugus,Norris Oil Co.,07681,00,00,OD,Chipmunk,SI,Homer Farm 33,Allegany,Chipmunk,0,,0,0,2006,"Allegany, NY
(42.088061, -78.491258)"
31029139360000,Erie,"Solar Sportsystems, Inc.",13936,00,00,GD,Elma,AC,Fee No 4,Elma,Grimsby,12,466,,,2004,"Elma, NY
(42.822476, -78.636722)"
31013181950000,Chautauqua,Empire Energy E&P LLC,18195,00,00,GD,Lakeshore,AC,"Lawson, A 1",Ellington,Medina,12,977,0,0,2006,"Ellington, NY
(42.215868, -79.108075)"
31009131970000,Cattaraugus,"McCracken, Carl A. III",13197,00,00,OD,Bradford,PA,Sue 021,Carrollton,Chipmunk,12,62,,,2002,"Carrollton, NY
(42.023289, -78.628438)"
31009220810000,Cattaraugus,"Hydrocarbon Generation, Inc.",22081,00,00,GD,Chipmunk,IN,Benson 3,Allegany,Oriskany,12,85,,,2001,"Allegany, NY
(42.088061, -78.491258)"
31009227180000,Cattaraugus,"Woods Oil Company, Inc.",22718,00,00,OD,Chipmunk,AC,Woods 8,Carrollton,Chipmunk & Bradford 2nd,12,1,12,111,2005,"Carrollton, NY
(42.023289, -78.628438)"
31003668000000,Allegany,"Joyce, Christine M.",66800,00,00,OD,Fulmer Valley,IN,Clark 6,Andover,Fulmer Valley,0,0,0,0,2001,"Andover, NY
(42.156405, -77.795231)"
31009128220000,Cattaraugus,"McCracken Oil & Gas, LLC",12822,00,00,OD,Bradford,AC,Chipchop No W-1,Carrollton,"Chipmunk, Bradford 2nd & 3rd",12,,,,2003,"Carrollton, NY
(42.023289, -78.628438)"
31003670410000,Allegany,"Barry Resources, Inc.",67041,00,00,IW,Richburg,IN,Kilbury A102,Bolivar,Waugh & Porter,0,0,0,0,2002,"Bolivar, NY
(42.066701, -78.167667)"
31013155210000,Chautauqua,"Kastle Resources Enterprises, Inc.",15521,00,00,GW,Lakeshore,AC,Bly 2,Ellington,Medina,12,718,35,,2004,"Ellington, NY
(42.215868, -79.108075)"
31009197260000,Cattaraugus,"Stedman Energy, Inc.",19726,00,00,GD,Lakeshore,IN,Burroughs-Grim 1,Randolph,Medina,11,765,0,0,2006,"Randolph, NY
(42.161398, -78.978764)"
31009143640000,Cattaraugus,"Rochez, Jerry & Mary",14364,00,00,GD,Dayton,IN,"Rochez, Jerry & Mary 1",Perrysburg,Akron,12,,,,2004,"Perrysburg, NY
(42.460246, -79.002177)"
31013165900000,Chautauqua,"Chautauqua Energy, Inc.",16590,00,00,GD,Lakeshore,AC,Lind 1,Charlotte,Medina,0,0,0,0,2007,"Charlotte, NY
(43.255001, -77.617203)"
31003693360000,Allegany,Moore Producing Co.,69336,00,00,IW,Not Applicable,PA,Curtis Farm 23,Bolivar,Not Applicable,,,,,2001,"Bolivar, NY
(42.066701, -78.167667)"
31101216880000,Steuben,"Chesapeake Appalachia, L.L.C.",21688,00,00,GE,Glodes Corners Road,AC,Levandowski 623088,Prattsburg,Black River,12,9299,,,2002,"Prattsburg, NY
(41.00155, -73.665835)"
31009233650000,Cattaraugus,"Woods Oil Company, Inc.",23365,00,00,OD,Bradford,AC,Woods 18,Carrollton,Bradford & Chipmunk,12,1,32,357,2003,"Carrollton, NY
(42.023289, -78.628438)"
31013154100000,Chautauqua,"GFS Energy, Inc.",15410,00,00,GD,Lakeshore,AC,Olsen O 1,Gerry,Medina,12,250,0,,2007,"Gerry, NY
(42.194749, -79.250394)"
31013223210000,Chautauqua,Empire Energy E&P LLC,22321,00,00,GD,Lakeshore,AC,Rowicki 2,Cherry Creek,Medina,0,128,0,0,2003,"Cherry Creek, NY
(42.296322, -79.099108)"
31009628760000,Cattaraugus,Case Brothers Inc.,62876,00,00,OD,Chipmunk,PA,George 51,Carrollton,Chipmunk,12,,,42,2004,"Carrollton, NY
(42.023289, -78.628438)"
31003673120000,Allegany,Collins Oil Co.,67312,00,00,OD,Richburg,IN,York 39,Scio,Fulmer Valley,0,0,0,0,2002,"Scio, NY
(42.171429, -77.97865)"
31009209420000,Cattaraugus,Case Brothers Inc.,20942,00,00,OD,Bradford,AC,Stewart-Matson 23,Carrollton,Bradford,12,,50,304,2006,"Carrollton, NY
(42.023289, -78.628438)"
31003656590000,Allegany,Pine Oil Co.,65659,00,00,OD,Richburg,NR,Pine Oil 4,Genesee,Richburg,3,,6,3,2006,"Genesee, NY
(42.02693, -78.205893)"
31051161980000,Livingston,"Heineman, Ronald",16198,00,00,GD,Uhley Corners-Caledonia,AC,Raymond 95,York,Medina,12,247,0,,2002,"York, NY
(42.871099, -77.885584)"
31013222750000,Chautauqua,"Stedman Energy, Inc.",22275,00,00,GD,Lakeshore,AC,IPC 1,Busti,Medina,12,3373,,,2003,"Busti, NY
(42.038067, -79.283549)"
31013146290000,Chautauqua,"Chautauqua Energy, Inc.",14629,00,00,GD,Lakeshore,AC,Mullard C Jr 1,North Harmony,Medina,0,0,0,0,2007,"North Harmony, NY
(42.094296, -79.374999)"
31013234460000,Chautauqua,U S Energy Development Corp.,23446,00,00,GD,Lakeshore,AC,Bourne 1,Westfield,Medina,12,7098,0,0,2006,"Westfield, NY
(42.324884, -79.573821)"
31009200450000,Cattaraugus,"Hydrocarbon Generation, Inc.",20045,00,00,OD,Five Mile,AC,"Potter, C. c-16",Allegany,Chipmunk,12,,,45,2003,"Allegany, NY
(42.088061, -78.491258)"
31013211910000,Chautauqua,Great Lakes Energy Partners,21191,00,00,GD,Lakeshore,AC,NYSRA 5-24,Chautauqua,Medina,12,2845,0,0,2005,"Chautauqua, NY
(42.251704, -79.501693)"
31037138520000,Genesee,United States Gypsum Co.,13852,00,00,GD,Huron Creek,AC,Danser 1,Batavia,Medina,12,1263,0,0,2004,"Batavia, NY
(42.99691, -78.186028)"
31029190020000,Erie,"O'Gorman, Kevin",19002,00,00,GD,Brant-Eden,AC,Martens 2,Eden,Medina,12,0,0,0,2001,"Eden, NY
(42.652413, -78.896936)"
31013234960000,Chautauqua,"Universal Resources Holdings, Inc.",23496,00,00,GD,Lakeshore,AC,Horton  5,Charlotte,Medina,12,13343,,,2004,"Charlotte, NY
(43.255001, -77.617203)"
31013127630000,Chautauqua,Empire Energy E&P LLC,12763,00,00,GD,Lakeshore,AC,Dutton 1,Westfield,Medina,10,4537,0,0,2004,"Westfield, NY
(42.324884, -79.573821)"
31009169400000,Cattaraugus,"Stedman Energy, Inc.",16940,00,00,GD,Lakeshore,IN,Fleischmann 1,Randolph,Medina,12,446,,,2003,"Randolph, NY
(42.161398, -78.978764)"
31029190200000,Erie,"Smith, Ronald A. Julie R.",19020,00,00,GD,Brant-Eden,AC,Yager 4,Eden,Grimsby,12,2206,,,2003,"Eden, NY
(42.652413, -78.896936)"
31029244240000,Erie,U S Energy Development Corp.,24424,00,00,GD,North Collins,AC,Brenner 1,North Collins,Medina,0,0,0,,2006,"North Collins, NY
(42.595159, -78.940951)"
31009201750000,Cattaraugus,Cal Ban Corp.,20175,00,00,OD,Five Mile,AC,Munson CBM 17,Allegany,"Chipmunk, Bradford 2nd & 3rd",12,8,0,8,2007,"Allegany, NY
(42.088061, -78.491258)"
31013049860000,Chautauqua,Seneca Resources Corp.,04986,00,00,GW,Lakeshore,AC,McGraw 1,Pomfret,Medina,12,3721,11,0,2003,"Pomfret, NY
(42.439996, -79.331441)"
31009628690000,Cattaraugus,Case Brothers Inc.,62869,00,00,OD,Chipmunk,IN,George 43,Carrollton,Chipmunk,12,0,0,,2001,"Carrollton, NY
(42.023289, -78.628438)"
31029186900000,Erie,"Joy, Charles",18690,00,00,GD,Brant-Eden,AC,Dippert 1,Eden,Medina,12,197,,,2003,"Eden, NY
(42.652413, -78.896936)"
31029133030000,Erie,"Stedman Energy, Inc.",13303,00,00,GD,Brant-Eden,AC,Farming N.C  Inc. 1,Eden,Grimsby,12,903,0,,2006,"Eden, NY
(42.652413, -78.896936)"
31009651280000,Cattaraugus,"BDH Oil, Inc.",65128,00,00,IW,Chipmunk,PA,Nichols Run Gw-22,Allegany,Chipmunk & Bradford 2nd,0,,,,2004,"Allegany, NY
(42.088061, -78.491258)"
31013223200000,Chautauqua,"Matrix Energy Development, Inc.",22320,00,00,GD,Lakeshore,AC,Lokietek C. 1,Sheridan,Medina,10,1226,0,0,2002,"Sheridan, NY
(42.485764, -79.241801)"
31013219410000,Chautauqua,Empire Energy E&P LLC,21941,00,00,GD,Lakeshore,AC,Weiler 1254,Poland,Medina,12,5111,0,0,2004,"Poland, NY
(43.226463, -75.062063)"
31013111900000,Chautauqua,Great Lakes Energy Partners,11190,00,00,GD,Lakeshore,AC,Freeman 226 1,Westfield,Medina,12,1098,0,0,2005,"Westfield, NY
(42.324884, -79.573821)"
31013052290000,Chautauqua,"Johnson, Mark & Troy",05229,00,00,OD,Busti,AC,Harding 3,Busti,Glade,4,,0,,2001,"Busti, NY
(42.038067, -79.283549)"
31009167820000,Cattaraugus,Empire Energy E&P LLC,16782,00,00,GD,Lakeshore,AC,"Bromley, J 1",Leon,Medina,12,2813,,,2001,"Leon, NY
(42.293071, -79.01636)"
31003678220000,Allegany,Iron Dinosaur Oil,67822,00,00,OD,Browning,IN,Browning 32,Scio,Scio,0,,0,0,2007,"Scio, NY
(42.171429, -77.97865)"
31009677610000,Cattaraugus,Perkins & Perkins Oil Co. Inc.,67761,00,00,OD,Four Mile,AC,Oak Hill 6,Allegany,Bradford Third,12,,1,2,2007,"Allegany, NY
(42.088061, -78.491258)"
31051174170000,Livingston,"Lenape Resources, Inc.",17417,00,00,GD,Avon,AC,Wadsworth 3,Avon,Medina,10,2734,105,0,2004,"Avon, NY
(42.912656, -77.745898)"
31013636210000,Chautauqua,Seneca Resources Corporation,63621,00,00,GD,Lakeshore,AC,Fee (Restivo) 1684-1,Hanover,Medina,12,3076,20,0,2001,"Hanover, NY
(42.9669, -75.378098)"
31009626810000,Cattaraugus,"Burlingame Oil, LLC",62681,00,00,OD,Four Mile,AC,Burlingame 2,Allegany,Bradford Third,0,,,0,2003,"Allegany, NY
(42.088061, -78.491258)"
31037239110000,Genesee,United States Gypsum Co.,23911,00,00,GD,Huron Creek,AC,Brown D&P 1,Batavia,Medina,1,42,0,0,2006,"Batavia, NY
(42.99691, -78.186028)"
31029225430000,Erie,"Schreiner Oil & Gas, Inc.",22543,00,00,GD,East Aurora,AC,Dps 1,Orchard Park,Medina,12,3933,,,2003,"Orchard Park, NY
(42.767456, -78.743906)"
31013193750000,Chautauqua,"Johnson, Mark & Troy",19375,00,00,OD,Busti,AC,Curtis 2-A,Busti,Glade,6,,,23,2003,"Busti, NY
(42.038067, -79.283549)"
31009188270000,Cattaraugus,Cal Ban Corp.,18827,00,00,OD,Five Mile,AC,Cb9,Allegany,"Chipmunk, Bradford 2nd & 3rd",12,12,1,12,2007,"Allegany, NY
(42.088061, -78.491258)"
31003608480000,Allegany,"Plants & Goodwin, Inc.",60848,00,00,OD,Richburg,PA,Green 215,Bolivar,Richburg,12,3,9,3,2006,"Bolivar, NY
(42.066701, -78.167667)"
31009661310000,Cattaraugus,"Stephan, Phillip",66131,00,00,OD,Bradford,IN,Kurty 4,Allegany,Bradford,12,,0,1,2005,"Allegany, NY
(42.088061, -78.491258)"
31013105260000,Chautauqua,Empire Energy E&P LLC,10526,00,00,GD,Lakeshore,AC,Burgan Raymond 1,Portland,Medina,12,1515,7,0,2001,"Portland, NY
(42.379838, -79.467344)"
31009130030000,Cattaraugus,"McCracken Oil & Gas, LLC",13003,00,00,OD,Bradford,AC,Chipchop No W-11,Carrollton,"Chipmunk, Bradford 2nd & 3rd",12,,,,2003,"Carrollton, NY
(42.023289, -78.628438)"
31003697600000,Allegany,"Hogan Energy, Inc.",69760,00,00,OD,Clarksville,IN,Nichols 21,Clarksville,Not Applicable,0,,,0,2004,"Clarksville, NY
(42.575802, -73.964401)"
31009168300000,Cattaraugus,"Texas Keystone, Inc.",16830,00,00,GD,Lakeshore,AC,J McDonald 1,Persia,Medina,0,0,0,,2005,"Persia, NY
(42.384131, -78.936278)"
31009226630000,Cattaraugus,"Texas Keystone, Inc.",22663,00,00,GD,Lakeshore,AC,Plateau Recreation 3,Persia,Medina,,1285,,,2003,"Persia, NY
(42.384131, -78.936278)"
31013182570000,Chautauqua,Empire Energy E&P LLC,18257,00,00,GD,Lakeshore,AC,"Ploss, R 1",Chautauqua,Medina,12,5074,0,0,2006,"Chautauqua, NY
(42.251704, -79.501693)"
31003668680000,Allegany,United Processing Corp.,66868,00,00,OD,Fulmer Valley,IN,Perry 13,Andover,Fulmer Valley,,,,,2001,"Andover, NY
(42.156405, -77.795231)"
31013123510000,Chautauqua,Empire Energy E&P LLC,12351,00,00,GD,Lakeshore,AC,Schroeder 471,Arkwright,Medina,12,522,0,0,2007,"Arkwright, NY
(42.406943, -79.236356)"
31013176710000,Chautauqua,"Resource Energy, LLC",17671,00,00,GD,Lakeshore,AC,Carr 2,North Harmony,Medina,12,1225,115,0,2007,"North Harmony, NY
(42.094296, -79.374999)"
31009217680000,Cattaraugus,Case Brothers Inc.,21768,00,00,OD,Chipmunk,AC,Case 8,Carrollton,"Chipmunk, Bradford 1st & 2nd",12,,5,45,2007,"Carrollton, NY
(42.023289, -78.628438)"
31029207350000,Erie,East Aurora Union Free School District,20735,00,00,GD,East Aurora,AC,East Aurora School 2,Aurora,Medina,12,520,0,,2005,"Aurora, NY
(42.753982, -76.70241)"
31013124230000,Chautauqua,"P & H Gas, LLC",12423,00,00,GD,Lakeshore,AC,Stoiantschewsky 454,Arkwright,Medina,0,0,0,0,2004,"Arkwright, NY
(42.406943, -79.236356)"
31013226780000,Chautauqua,"EnerVest Operating, LLC",22678,00,00,GD,Lakeshore,AC,Eckman 1,Kiantone,Medina,12,2546,0,,2006,"Kiantone, NY
(42.021944, -79.198276)"
31013166160000,Chautauqua,Great Lakes Energy Partners,16616,00,00,GD,Lakeshore,IN,"Beckerink,R 1",Clymer,Medina,12,157,0,0,2005,"Clymer, NY
(42.02082, -79.629966)"
31013108950000,Chautauqua,Empire Energy E&P LLC,10895,00,00,GD,Lakeshore,IN,Longhouse 65,Pomfret,Medina,12,697,0,0,2003,"Pomfret, NY
(42.439996, -79.331441)"
31099206290000,Seneca,A.D.C.O. Well Services,20629,00,00,GD,Fayette-Waterloo,AC,Larsen 1059-3,Fayette,Queenston,12,283,0,,2005,"Fayette, NY
(42.831987, -76.847469)"
31003603630000,Allegany,"Alma Gas, Inc.",60363,00,00,GD,Sharon,AC,Stebbins(Dickerson) 2131,Alma,Upper Devonian,12,140,0,0,2001,"Alma, NY
(42.012207, -78.060759)"
31003679890000,Allegany,"Sturdevant, Walter B.",67989,00,00,IW,Richburg,NR,J&R Oil Lot 8 79,Bolivar,Richburg,0,0,0,0,2007,"Bolivar, NY
(42.066701, -78.167667)"
31013186550000,Chautauqua,Empire Energy E&P LLC,18655,00,00,GD,Lakeshore,AC,Lind 758,Gerry,Medina,12,506,0,0,2006,"Gerry, NY
(42.194749, -79.250394)"
31009664130000,Cattaraugus,M. J. McCaffery Oil Co.,66413,00,00,OD,Chipmunk,AC,Hill 15,Carrollton,Chipmunk,0,0,0,0,2002,"Carrollton, NY
(42.023289, -78.628438)"
31013136500000,Chautauqua,"Vertical Energy, Inc.",13650,00,00,OD,Busti,AC,Crandall 2-13,Busti,Glade,12,,4,17,2003,"Busti, NY
(42.038067, -79.283549)"
31037239140000,Genesee,"New York Gas & Oil Company, Inc.",23914,00,00,GD,Huron Creek,AC,Bosse 1,Darien,Medina,11,8501,123,,2007,"Darien, NY
(42.902048, -78.350767)"
31013164900000,Chautauqua,Empire Energy E&P LLC,16490,00,00,GD,Lakeshore,AC,"Napper, H. 631",Westfield,Medina,12,1588,10,0,2007,"Westfield, NY
(42.324884, -79.573821)"
31013219700000,Chautauqua,"Resource Energy, LLC",21970,00,00,GD,Lakeshore,AC,Lescynski 3,North Harmony,Medina,12,1415,100,0,2005,"North Harmony, NY
(42.094296, -79.374999)"
31013211890000,Chautauqua,Empire Energy E&P LLC,21189,00,00,GD,Lakeshore,AC,"Schruers, G 1",Clymer,Medina,12,2219,45,0,2003,"Clymer, NY
(42.02082, -79.629966)"
31013137540000,Chautauqua,"Cotton Well Drilling Co., Inc.",13754,00,00,GD,Lakeshore,IN,1022 Cook,Sheridan,Medina,1,9,0,,2004,"Sheridan, NY
(42.485764, -79.241801)"
31009649250000,Cattaraugus,"BDH Oil, Inc.",64925,00,00,OD,Bradford,NR,James Lease 15,Olean,Bradford Third,4,,1,5,2004,"Olean, NY
(42.077495, -78.429849)"
31029068950000,Erie,Iroquois Gas Corp.,06895,00,00,GD,North Collins,PA,Quiter 1,Collins,Medina,0,0,0,0,2005,"Collins, NY
(42.496522, -78.914064)"
31029037040000,Erie,Iroquois Gas Corp.,03704,00,00,GD,Alden-Lancaster,PA,Perry Mrs Cinetta 1,Lancaster,Medina,0,0,,,2001,"Lancaster, NY
(42.892784, -78.676417)"
31029162920000,Erie,"Stedman Energy, Inc.",16292,00,00,GD,Brant-Eden,AC,Vacco 1,Eden,Grimsby,11,1025,,,2004,"Eden, NY
(42.652413, -78.896936)"
31003697610000,Allegany,"Hogan Energy, Inc.",69761,00,00,OD,Clarksville,IN,Nichols 20,Clarksville,Not Applicable,0,,0,0,2006,"Clarksville, NY
(42.575802, -73.964401)"
31009636490000,Cattaraugus,"Stephan, Phillip",63649,00,00,OD,Chipmunk,AC,Pfeiffer 28,Allegany,Chipmunk,12,,0,4,2006,"Allegany, NY
(42.088061, -78.491258)"
31013182620000,Chautauqua,"Stedman Energy, Inc.",18262,00,00,GD,Lakeshore,AC,Near 1,Sherman,Medina,12,2538,200,,2007,"Sherman, NY
(42.159351, -79.595176)"
31003103170000,Allegany,"Rigas, Constantine J.",10317,00,00,GD,Alfred,AC,Blaisdell 1,Ward,Upper Devonian,12,70,0,,2005,"Ward, NY
(42.225739, -77.898903)"
31009226630000,Cattaraugus,"Texas Keystone, Inc.",22663,00,00,GD,Lakeshore,AC,Plateau Recreation 3,Persia,Medina,5,1248,0,,2005,"Persia, NY
(42.384131, -78.936278)"
31003552420000,Allegany,Helmhold Oil,55242,00,00,OD,Fulmer Valley,AC,Helmhold Lot 76 5,Wellsville,Fulmer Valley,7,,0,10,2003,"Wellsville, NY
(42.120693, -77.946058)"
31009185960000,Cattaraugus,"Copper Ridge Oil, Inc.",18596,00,00,OD,Five Mile,AC,Edstrom 12,Allegany,Bradford,6,,1,19,2007,"Allegany, NY
(42.088061, -78.491258)"
31029211490000,Erie,"Pefley Oil & Gas, Inc.",21149,00,00,GW,Central Wales,AC,Hitchings 1,Aurora,Onondaga,,,,,2003,"Aurora, NY
(42.753982, -76.70241)"
31037194390000,Genesee,United States Gypsum Co.,19439,00,00,GD,Indian Falls,AC,"Bartholf, D. 3",Oakfield,Medina,12,259,30,0,2003,"Oakfield, NY
(42.971699, -78.968597)"
31009125580000,Cattaraugus,"Synergy Oil & Gas, Inc.",12558,00,00,OD,Bradford,PA,Chipchop No 034,Carrollton,"Chipmunk, Bradford 2nd & 3rd",12,40,4,40,2003,"Carrollton, NY
(42.023289, -78.628438)"
31013148270000,Chautauqua,"Chautauqua Energy, Inc.",14827,00,00,GD,Lakeshore,AC,Peterson 1,Gerry,Medina,0,0,0,0,2007,"Gerry, NY
(42.194749, -79.250394)"
31013118060000,Chautauqua,Empire Energy E&P LLC,11806,00,00,GD,Lakeshore,AC,Gould 1281,Dunkirk,Medina,6,1394,50,0,2004,"Dunkirk, NY
(42.481338, -79.333958)"
31013171960000,Chautauqua,"Kastle Resources Enterprises, Inc.",17196,00,00,GD,Lakeshore,AC,Beightol 2,Ellington,Medina,12,5950,0,,2006,"Ellington, NY
(42.215868, -79.108075)"
31009660770000,Cattaraugus,Thomas A Miller Oil Co.,66077,00,00,OD,Bradford,SI,Andrews 4,Allegany,Bradford,12,0,0,,2002,"Allegany, NY
(42.088061, -78.491258)"
31003662400000,Allegany,Estate of James D. Greene,66240,00,00,IW,Ford's Brook,IN,Fassett w2,Alma,Richburg,0,0,0,0,2001,"Alma, NY
(42.012207, -78.060759)"
31029208750000,Erie,"Subsea Oil & Gas, Inc.",20875,00,00,GD,Alden-Lancaster,AC,Buonanno,Newstead,Medina,12,2915,0,0,2001,"Newstead, NY
(43.021136, -78.495603)"
31003673710000,Allegany,"Dick, Cinda S.",67371,00,00,OD,Richburg,IN,Cobble 06,Wirt,Richburg,12,,,,2003,"Wirt, NY
(42.137408, -78.150594)"
31013109190000,Chautauqua,Great Lakes Energy Partners,10919,00,00,GD,Lakeshore,AC,Smith Unit 69,Pomfret,Medina,12,465,0,0,2005,"Pomfret, NY
(42.439996, -79.331441)"
31013123660000,Chautauqua,"P & H Gas, LLC",12366,00,00,GD,Lakeshore,AC,Fairbanks 497,Arkwright,Medina,0,0,0,0,2006,"Arkwright, NY
(42.406943, -79.236356)"
31003652040000,Allegany,T.M. Quaintance Crude Oil Production,65204,00,00,OD,Ford's Brook,PA,Quaker q87,Alma,Richburg,12,,0,0,2004,"Alma, NY
(42.012207, -78.060759)"
31009128450000,Cattaraugus,SWEPI LP,12845,00,00,IW,Bradford,PA,Rumsey Devonian 0215,Allegany,Bradford,12,0,3123,0,2006,"Allegany, NY
(42.088061, -78.491258)"
31009622280000,Cattaraugus,M. J. McCaffery Oil Co.,62228,00,00,OD,Chipmunk,NR,Roggenbaum 19,Carrollton,Chipmunk,1,,0,5,2006,"Carrollton, NY
(42.023289, -78.628438)"
31013234370001,Chautauqua,"EnerVest Operating, LLC",23437,00,01,GD,Lakeshore,AC,Lundmark/Snow 1A,Kiantone,Medina,12,8075,2,0,2007,"Kiantone, NY
(42.021944, -79.198276)"
31013198360000,Chautauqua,Hayden Harper Energy KA LLC,19836,00,00,GD,Lakeshore,AC,Lloyd/Bayliss 1-294,Ellery,Medina,12,2908,50,0,2003,"Ellery, NY
(42.159868, -79.393216)"
31009142470000,Cattaraugus,"Hemlock Oil & Gas Co., Inc.",14247,00,00,IW,Chipmunk,PA,Allegany Indian Reser 48,Carrollton,Chipmunk,0,0,0,0,2002,"Carrollton, NY
(42.023289, -78.628438)"
31009207870000,Cattaraugus,A. J. Lease Account,20787,00,00,GE,Ashford,NR,Rachic Et. Al 1,Ashford,Medina,3,448,0,,2007,"Ashford, NY
(42.403846, -78.612179)"
31009650560000,Cattaraugus,"BDH Oil, Inc.",65056,00,00,IW,Chipmunk,NR,Nichols Run Ew-29,Allegany,Chipmunk & Bradford 2nd,0,,0,0,2005,"Allegany, NY
(42.088061, -78.491258)"
